state,district,year,season,crop,area,production,yield
West Bengal,medinipur west,2004,whole year,sannhamp,418.0,2169.0,5.188995215311005
West Bengal,medinipur west,2004,whole year,sesamum,53774.0,45921.0,0.8539628816900361
West Bengal,medinipur west,2004,whole year,sugarcane,2230.0,122446.0,54.908520179372196
West Bengal,medinipur west,2004,whole year,turmeric,1448.0,1791.0,1.236878453038674
West Bengal,medinipur west,2004,winter,rice,480679.0,1259961.0,2.6212108288483584
West Bengal,medinipur west,2005,autumn,rice,40622.0,89173.0,2.1951897986312834
West Bengal,medinipur west,2005,kharif,cotton(lint),31.0,32.0,1.032258064516129
West Bengal,medinipur west,2005,kharif,dry ginger,1621.0,2177.0,1.3429981492905614
West Bengal,medinipur west,2005,kharif,jute,5209.0,74916.0,14.382031100019198
West Bengal,medinipur west,2005,kharif,maize,1125.0,2033.0,1.8071111111111111
West Bengal,medinipur west,2005,kharif,mesta,3.0,31.0,10.333333333333334
West Bengal,medinipur west,2005,kharif,moong(green gram),150.0,76.0,0.5066666666666667
West Bengal,medinipur west,2005,kharif,niger seed,75.0,34.0,0.4533333333333333
West Bengal,medinipur west,2005,kharif,other kharif pulses,370.0,345.0,0.9324324324324325
West Bengal,medinipur west,2005,kharif,sunflower,392.0,557.0,1.4209183673469388
West Bengal,medinipur west,2005,kharif,urad,20.0,5.0,0.25
West Bengal,medinipur west,2005,rabi,arhar/tur,274.0,286.0,1.0437956204379562
West Bengal,medinipur west,2005,rabi,castor seed,45.0,37.0,0.8222222222222222
West Bengal,medinipur west,2005,rabi,gram,55.0,44.0,0.8
West Bengal,medinipur west,2005,rabi,horse-gram,855.0,457.0,0.5345029239766081
West Bengal,medinipur west,2005,rabi,khesari,250.0,218.0,0.872
West Bengal,medinipur west,2005,rabi,linseed,9.0,2.0,0.2222222222222222
West Bengal,medinipur west,2005,rabi,masoor,213.0,125.0,0.5868544600938967
West Bengal,medinipur west,2005,rabi,moong(green gram),750.0,533.0,0.7106666666666667
West Bengal,medinipur west,2005,rabi,peas & beans (pulses),26.0,33.0,1.2692307692307692
West Bengal,medinipur west,2005,rabi,rapeseed &mustard,20249.0,16736.0,0.8265099511086967
West Bengal,medinipur west,2005,rabi,safflower,190.0,120.0,0.631578947368421
West Bengal,medinipur west,2005,rabi,urad,1225.0,1091.0,0.8906122448979592
West Bengal,medinipur west,2005,rabi,wheat,12071.0,21026.0,1.7418606577748323
West Bengal,medinipur west,2005,summer,moong(green gram),2735.0,1107.0,0.4047531992687386
West Bengal,medinipur west,2005,summer,rice,121906.0,361879.0,2.9685085229603136
West Bengal,medinipur west,2005,whole year,arecanut,124.0,131.0,1.0564516129032258
West Bengal,medinipur west,2005,whole year,coconut,1170.0,19486.0,16.654700854700856
West Bengal,medinipur west,2005,whole year,dry chillies,5845.0,5101.0,0.8727117194183063
West Bengal,medinipur west,2005,whole year,groundnut,11325.0,18152.0,1.6028256070640177
West Bengal,medinipur west,2005,whole year,potato,71334.0,1519588.0,21.302436425827796
West Bengal,medinipur west,2005,whole year,sannhamp,277.0,1496.0,5.40072202166065
West Bengal,medinipur west,2005,whole year,sesamum,52266.0,44002.0,0.8418857383384992
West Bengal,medinipur west,2005,whole year,sugarcane,1915.0,174978.0,91.37232375979113
West Bengal,medinipur west,2005,whole year,turmeric,1543.0,1807.0,1.1710952689565781
West Bengal,medinipur west,2005,winter,rice,491499.0,1178578.0,2.397925529858657
West Bengal,medinipur west,2006,autumn,rice,41452.0,81267.0,1.96050853999807
West Bengal,medinipur west,2006,kharif,bajra,79.0,31.0,0.3924050632911392
West Bengal,medinipur west,2006,kharif,cotton(lint),291.0,2328.0,8.0
West Bengal,medinipur west,2006,kharif,dry ginger,1835.0,2523.0,1.3749318801089918
West Bengal,medinipur west,2006,kharif,jute,5178.0,70826.0,13.67825415218231
West Bengal,medinipur west,2006,kharif,maize,799.0,1825.0,2.2841051314142677
West Bengal,medinipur west,2006,kharif,moong(green gram),96.0,55.0,0.5729166666666666
West Bengal,medinipur west,2006,kharif,niger seed,55.0,22.0,0.4
West Bengal,medinipur west,2006,kharif,other kharif pulses,355.0,302.0,0.8507042253521127
West Bengal,medinipur west,2006,kharif,sunflower,350.0,519.0,1.4828571428571429
West Bengal,medinipur west,2006,kharif,urad,469.0,161.0,0.34328358208955223
West Bengal,medinipur west,2006,rabi,arhar/tur,329.0,199.0,0.6048632218844985
West Bengal,medinipur west,2006,rabi,castor seed,58.0,49.0,0.8448275862068966
West Bengal,medinipur west,2006,rabi,gram,13.0,10.0,0.7692307692307693
West Bengal,medinipur west,2006,rabi,horse-gram,900.0,473.0,0.5255555555555556
West Bengal,medinipur west,2006,rabi,khesari,87.0,50.0,0.5747126436781609
West Bengal,medinipur west,2006,rabi,masoor,246.0,145.0,0.5894308943089431
West Bengal,medinipur west,2006,rabi,moong(green gram),710.0,490.0,0.6901408450704225
West Bengal,medinipur west,2006,rabi,peas & beans (pulses),7.0,4.0,0.5714285714285714
West Bengal,medinipur west,2006,rabi,rapeseed &mustard,16981.0,13256.0,0.7806371827336435
West Bengal,medinipur west,2006,rabi,safflower,247.0,161.0,0.6518218623481782
West Bengal,medinipur west,2006,rabi,urad,1105.0,995.0,0.9004524886877828
West Bengal,medinipur west,2006,rabi,wheat,7122.0,15259.0,2.142516147149677
West Bengal,medinipur west,2006,summer,moong(green gram),1630.0,545.0,0.3343558282208589
West Bengal,medinipur west,2006,summer,rice,137915.0,436435.0,3.1645216256389803
West Bengal,medinipur west,2006,whole year,arecanut,135.0,157.0,1.162962962962963
West Bengal,medinipur west,2006,whole year,dry chillies,5395.0,5510.0,1.0213160333642262
West Bengal,medinipur west,2006,whole year,groundnut,13815.0,22308.0,1.6147665580890336
West Bengal,medinipur west,2006,whole year,potato,79435.0,843729.0,10.621627745955813
West Bengal,medinipur west,2006,whole year,sannhamp,341.0,1876.0,5.5014662756598245
West Bengal,medinipur west,2006,whole year,sesamum,64910.0,63130.0,0.9725774148821446
West Bengal,medinipur west,2006,whole year,sugarcane,2720.0,204954.0,75.35073529411764
West Bengal,medinipur west,2006,whole year,turmeric,1475.0,1789.0,1.2128813559322034
West Bengal,medinipur west,2006,winter,rice,513019.0,1281080.0,2.4971394821634285
West Bengal,medinipur west,2007,autumn,rice,41368.0,84059.0,2.031981241539354
West Bengal,medinipur west,2007,autumn,sesamum,257.0,216.0,0.8404669260700389
West Bengal,medinipur west,2007,kharif,cotton(lint),650.0,3250.0,5.0
West Bengal,medinipur west,2007,kharif,dry ginger,1835.0,2523.0,1.3749318801089918
West Bengal,medinipur west,2007,kharif,garlic,110.0,1210.0,11.0
West Bengal,medinipur west,2007,kharif,groundnut,1368.0,1363.0,0.9963450292397661
West Bengal,medinipur west,2007,kharif,jute,4760.0,53120.0,11.159663865546218
West Bengal,medinipur west,2007,kharif,maize,82.0,77.0,0.9390243902439024
West Bengal,medinipur west,2007,kharif,moong(green gram),80.0,50.0,0.625
West Bengal,medinipur west,2007,kharif,other kharif pulses,395.0,336.0,0.850632911392405
West Bengal,medinipur west,2007,kharif,sannhamp,260.0,1482.0,5.7
West Bengal,medinipur west,2007,kharif,sunflower,452.0,723.0,1.5995575221238938
West Bengal,medinipur west,2007,kharif,urad,117.0,35.0,0.29914529914529914
West Bengal,medinipur west,2007,rabi,arhar/tur,154.0,72.0,0.4675324675324675
West Bengal,medinipur west,2007,rabi,groundnut,4585.0,7336.0,1.6
West Bengal,medinipur west,2007,rabi,horse-gram,845.0,448.0,0.5301775147928994
West Bengal,medinipur west,2007,rabi,khesari,108.0,71.0,0.6574074074074074
West Bengal,medinipur west,2007,rabi,maize,70.0,98.0,1.4
West Bengal,medinipur west,2007,rabi,masoor,46.0,40.0,0.8695652173913043
West Bengal,medinipur west,2007,rabi,moong(green gram),935.0,655.0,0.7005347593582888
West Bengal,medinipur west,2007,rabi,peas & beans (pulses),1.0,1.0,1.0
West Bengal,medinipur west,2007,rabi,rapeseed &mustard,16376.0,14811.0,0.9044333170493405
West Bengal,medinipur west,2007,rabi,safflower,438.0,280.0,0.639269406392694
West Bengal,medinipur west,2007,rabi,urad,1105.0,983.0,0.8895927601809954
West Bengal,medinipur west,2007,rabi,wheat,6539.0,16603.0,2.5390732527909465
West Bengal,medinipur west,2007,summer,groundnut,14446.0,38282.0,2.6500069223314413
West Bengal,medinipur west,2007,summer,maize,354.0,867.0,2.4491525423728815
West Bengal,medinipur west,2007,summer,moong(green gram),1803.0,1646.0,0.9129229062673322
West Bengal,medinipur west,2007,summer,rice,167509.0,558553.0,3.3344656108030017
West Bengal,medinipur west,2007,summer,sesamum,69480.0,65298.0,0.9398100172711572
West Bengal,medinipur west,2007,whole year,arecanut,135.0,170.0,1.2592592592592593
West Bengal,medinipur west,2007,whole year,dry chillies,5595.0,6216.0,1.1109919571045577
West Bengal,medinipur west,2007,whole year,potato,70653.0,1874358.0,26.529064583244875
West Bengal,medinipur west,2007,whole year,turmeric,1475.0,1789.0,1.2128813559322034
West Bengal,medinipur west,2007,winter,rice,441316.0,1156246.0,2.6199956493759573
West Bengal,medinipur west,2007,winter,sesamum,45.0,29.0,0.6444444444444445
West Bengal,medinipur west,2008,autumn,maize,50.0,73.0,1.46
West Bengal,medinipur west,2008,autumn,rice,42118.0,79878.0,1.8965288000379885
West Bengal,medinipur west,2008,autumn,sesamum,265.0,183.0,0.690566037735849
West Bengal,medinipur west,2008,kharif,castor seed,60.0,37.0,0.6166666666666667
West Bengal,medinipur west,2008,kharif,cotton(lint),298.0,1043.0,3.5
West Bengal,medinipur west,2008,kharif,dry ginger,1635.0,2523.0,1.543119266055046
West Bengal,medinipur west,2008,kharif,groundnut,660.0,579.0,0.8772727272727273
West Bengal,medinipur west,2008,kharif,jute,5504.0,54488.0,9.899709302325581
West Bengal,medinipur west,2008,kharif,moong(green gram),20.0,12.0,0.6
West Bengal,medinipur west,2008,kharif,niger seed,80.0,36.0,0.45
West Bengal,medinipur west,2008,kharif,other kharif pulses,355.0,312.0,0.8788732394366198
West Bengal,medinipur west,2008,kharif,sannhamp,226.0,1277.0,5.650442477876106
West Bengal,medinipur west,2008,kharif,sunflower,265.0,345.0,1.3018867924528301
West Bengal,medinipur west,2008,kharif,urad,118.0,45.0,0.3813559322033898
West Bengal,medinipur west,2008,rabi,arhar/tur,212.0,104.0,0.49056603773584906
West Bengal,medinipur west,2008,rabi,groundnut,6530.0,11754.0,1.8
West Bengal,medinipur west,2008,rabi,horse-gram,645.0,335.0,0.5193798449612403
West Bengal,medinipur west,2008,rabi,khesari,27.0,2.0,0.07407407407407407
West Bengal,medinipur west,2008,rabi,linseed,24.0,2.0,0.08333333333333333
West Bengal,medinipur west,2008,rabi,maize,458.0,687.0,1.5
West Bengal,medinipur west,2008,rabi,masoor,150.0,175.0,1.1666666666666667
West Bengal,medinipur west,2008,rabi,moong(green gram),843.0,573.0,0.6797153024911032
West Bengal,medinipur west,2008,rabi,other  rabi pulses,70.0,29.0,0.4142857142857143
West Bengal,medinipur west,2008,rabi,rapeseed &mustard,14818.0,11324.0,0.7642056957754083
West Bengal,medinipur west,2008,rabi,safflower,79.0,54.0,0.6835443037974683
West Bengal,medinipur west,2008,rabi,urad,970.0,825.0,0.8505154639175257
West Bengal,medinipur west,2008,rabi,wheat,2363.0,4551.0,1.9259415996614473
West Bengal,medinipur west,2008,summer,groundnut,10858.0,25125.0,2.3139620556271874
West Bengal,medinipur west,2008,summer,maize,481.0,1419.0,2.95010395010395
West Bengal,medinipur west,2008,summer,moong(green gram),736.0,609.0,0.8274456521739131
West Bengal,medinipur west,2008,summer,rice,173516.0,463393.0,2.67060674519929
West Bengal,medinipur west,2008,summer,sesamum,63169.0,29571.0,0.4681251879877788
West Bengal,medinipur west,2008,whole year,arecanut,139.0,175.0,1.2589928057553956
West Bengal,medinipur west,2008,whole year,coconut,1455.0,20130.0,13.835051546391753
West Bengal,medinipur west,2008,whole year,dry chillies,5542.0,6016.0,1.0855286900036087
West Bengal,medinipur west,2008,whole year,potato,63622.0,557342.0,8.760208732828266
West Bengal,medinipur west,2008,whole year,turmeric,1375.0,1799.0,1.3083636363636364
West Bengal,medinipur west,2008,winter,rice,503293.0,1313474.0,2.6097601198506637
West Bengal,medinipur west,2008,winter,sesamum,25.0,17.0,0.68
West Bengal,medinipur west,2009,autumn,groundnut,651.0,609.0,0.9354838709677419
West Bengal,medinipur west,2009,autumn,maize,119.0,155.0,1.3025210084033614
West Bengal,medinipur west,2009,autumn,rice,29271.0,61570.0,2.103447097810119
West Bengal,medinipur west,2009,autumn,sesamum,230.0,173.0,0.7521739130434782
West Bengal,medinipur west,2009,kharif,castor seed,60.0,35.0,0.5833333333333334
West Bengal,medinipur west,2009,kharif,jute,3716.0,42654.0,11.478471474703984
West Bengal,medinipur west,2009,kharif,moong(green gram),650.0,393.0,0.6046153846153847
West Bengal,medinipur west,2009,kharif,niger seed,75.0,34.0,0.4533333333333333
West Bengal,medinipur west,2009,kharif,sannhamp,155.0,884.0,5.703225806451613
West Bengal,medinipur west,2009,kharif,sunflower,79.0,51.0,0.6455696202531646
West Bengal,medinipur west,2009,rabi,arhar/tur,225.0,48.0,0.21333333333333335
West Bengal,medinipur west,2009,rabi,gram,16.0,16.0,1.0
West Bengal,medinipur west,2009,rabi,horse-gram,797.0,419.0,0.5257214554579673
West Bengal,medinipur west,2009,rabi,khesari,12.0,1.0,0.08333333333333333
West Bengal,medinipur west,2009,rabi,maize,395.0,790.0,2.0
West Bengal,medinipur west,2009,rabi,masoor,402.0,291.0,0.7238805970149254
West Bengal,medinipur west,2009,rabi,moong(green gram),829.0,573.0,0.6911942098914354
West Bengal,medinipur west,2009,rabi,peas & beans (pulses),6.0,8.0,1.3333333333333333
West Bengal,medinipur west,2009,rabi,potato,62679.0,2448136.0,39.05831299159208
West Bengal,medinipur west,2009,rabi,rapeseed &mustard,11769.0,10174.0,0.8644744668196108
West Bengal,medinipur west,2009,rabi,safflower,80.0,56.0,0.7
West Bengal,medinipur west,2009,rabi,urad,1060.0,934.0,0.8811320754716981
West Bengal,medinipur west,2009,rabi,wheat,6463.0,12477.0,1.930527618752901
West Bengal,medinipur west,2009,summer,groundnut,11642.0,26532.0,2.2789898642844872
West Bengal,medinipur west,2009,summer,maize,660.0,1980.0,3.0
West Bengal,medinipur west,2009,summer,moong(green gram),960.0,631.0,0.6572916666666667
West Bengal,medinipur west,2009,summer,rice,156372.0,499925.0,3.1970237638451895
West Bengal,medinipur west,2009,summer,sesamum,59958.0,44246.0,0.7379498982621168
West Bengal,medinipur west,2009,whole year,sugarcane,1617.0,134367.0,83.09647495361781
West Bengal,medinipur west,2009,winter,rice,488628.0,1195017.0,2.4456580466121465
West Bengal,medinipur west,2009,winter,sesamum,90.0,68.0,0.7555555555555555
West Bengal,medinipur west,2010,autumn,groundnut,461.0,392.0,0.8503253796095445
West Bengal,medinipur west,2010,autumn,maize,56.0,98.0,1.75
West Bengal,medinipur west,2010,autumn,rice,39370.0,86742.0,2.203251206502413
West Bengal,medinipur west,2010,autumn,sesamum,135.0,95.0,0.7037037037037037
West Bengal,medinipur west,2010,kharif,castor seed,85.0,51.0,0.6
West Bengal,medinipur west,2010,kharif,horse-gram,775.0,403.0,0.52
West Bengal,medinipur west,2010,kharif,jute,2737.0,41582.0,15.192546583850932
West Bengal,medinipur west,2010,kharif,moong(green gram),65.0,38.0,0.5846153846153846
West Bengal,medinipur west,2010,kharif,niger seed,85.0,44.0,0.5176470588235295
West Bengal,medinipur west,2010,kharif,other kharif pulses,460.0,391.0,0.85
West Bengal,medinipur west,2010,kharif,sannhamp,180.0,727.0,4.038888888888889
West Bengal,medinipur west,2010,kharif,sunflower,248.0,193.0,0.7782258064516129
West Bengal,medinipur west,2010,kharif,urad,84.0,15.0,0.17857142857142858
West Bengal,medinipur west,2010,rabi,arhar/tur,224.0,197.0,0.8794642857142857
West Bengal,medinipur west,2010,rabi,gram,5.0,6.0,1.2
West Bengal,medinipur west,2010,rabi,groundnut,3965.0,6859.0,1.7298865069356872
West Bengal,medinipur west,2010,rabi,khesari,54.0,70.0,1.2962962962962963
West Bengal,medinipur west,2010,rabi,maize,435.0,914.0,2.1011494252873564
West Bengal,medinipur west,2010,rabi,masoor,544.0,374.0,0.6875
West Bengal,medinipur west,2010,rabi,moong(green gram),1165.0,746.0,0.640343347639485
West Bengal,medinipur west,2010,rabi,other  rabi pulses,70.0,28.0,0.4
West Bengal,medinipur west,2010,rabi,potato,64683.0,2482395.0,38.3778581698437
West Bengal,medinipur west,2010,rabi,rapeseed &mustard,12452.0,11675.0,0.9376003854802442
West Bengal,medinipur west,2010,rabi,safflower,285.0,205.0,0.7192982456140351
West Bengal,medinipur west,2010,rabi,urad,1100.0,935.0,0.85
West Bengal,medinipur west,2010,rabi,wheat,4740.0,11345.0,2.3934599156118144
West Bengal,medinipur west,2010,summer,groundnut,7765.0,13977.0,1.8
West Bengal,medinipur west,2010,summer,maize,475.0,1401.0,2.9494736842105262
West Bengal,medinipur west,2010,summer,moong(green gram),1077.0,892.0,0.8282265552460538
West Bengal,medinipur west,2010,summer,rice,173888.0,629634.0,3.6209169120353333
West Bengal,medinipur west,2010,summer,sesamum,60938.0,61102.0,1.0026912599691489
West Bengal,medinipur west,2010,whole year,sugarcane,2354.0,89661.0,38.08878504672897
West Bengal,medinipur west,2010,winter,rice,403460.0,1002184.0,2.48397362811679
West Bengal,medinipur west,2010,winter,sesamum,205.0,152.0,0.7414634146341463
West Bengal,medinipur west,2011,autumn,groundnut,310.0,279.0,0.9
West Bengal,medinipur west,2011,autumn,maize,18.0,28.0,1.5555555555555556
West Bengal,medinipur west,2011,autumn,rice,35781.0,75673.0,2.114893379167715
West Bengal,medinipur west,2011,autumn,sesamum,145.0,104.0,0.7172413793103448
West Bengal,medinipur west,2011,kharif,castor seed,70.0,42.0,0.6
West Bengal,medinipur west,2011,kharif,horse-gram,415.0,220.0,0.5301204819277109
West Bengal,medinipur west,2011,kharif,jute,3463.0,37788.0,10.911926075656945
West Bengal,medinipur west,2011,kharif,moong(green gram),120.0,66.0,0.55
West Bengal,medinipur west,2011,kharif,niger seed,65.0,32.0,0.49230769230769234
West Bengal,medinipur west,2011,kharif,other kharif pulses,56.0,23.0,0.4107142857142857
West Bengal,medinipur west,2011,kharif,sannhamp,230.0,920.0,4.0
West Bengal,medinipur west,2011,kharif,sunflower,430.0,740.0,1.7209302325581395
West Bengal,medinipur west,2011,kharif,urad,71.0,20.0,0.28169014084507044
West Bengal,medinipur west,2011,rabi,arhar/tur,128.0,36.0,0.28125
West Bengal,medinipur west,2011,rabi,gram,1.0,1.0,1.0
West Bengal,medinipur west,2011,rabi,groundnut,1092.0,1835.0,1.6804029304029304
West Bengal,medinipur west,2011,rabi,khesari,98.0,124.0,1.2653061224489797
West Bengal,medinipur west,2011,rabi,maize,435.0,957.0,2.2
West Bengal,medinipur west,2011,rabi,masoor,318.0,326.0,1.0251572327044025
West Bengal,medinipur west,2011,rabi,moong(green gram),1133.0,736.0,0.649602824360106
West Bengal,medinipur west,2011,rabi,other  rabi pulses,135.0,57.0,0.4222222222222222
West Bengal,medinipur west,2011,rabi,potato,59960.0,1148623.0,19.15648765843896
West Bengal,medinipur west,2011,rabi,rapeseed &mustard,15091.0,11737.0,0.7777483268173083
West Bengal,medinipur west,2011,rabi,safflower,272.0,231.0,0.8492647058823529
West Bengal,medinipur west,2011,rabi,urad,940.0,790.0,0.8404255319148937
West Bengal,medinipur west,2011,rabi,wheat,4741.0,9373.0,1.9770090698164944
West Bengal,medinipur west,2011,summer,groundnut,7663.0,10422.0,1.3600417591021794
West Bengal,medinipur west,2011,summer,maize,539.0,1600.0,2.968460111317254
West Bengal,medinipur west,2011,summer,moong(green gram),880.0,706.0,0.8022727272727272
West Bengal,medinipur west,2011,summer,rice,137185.0,452691.0,3.2998578561796115
West Bengal,medinipur west,2011,summer,sesamum,60587.0,53459.0,0.8823509993893079
West Bengal,medinipur west,2011,winter,rice,482718.0,1245624.0,2.580438268305719
West Bengal,medinipur west,2011,winter,sesamum,70.0,49.0,0.7
West Bengal,medinipur west,2012,autumn,groundnut,474.0,427.0,0.9008438818565401
West Bengal,medinipur west,2012,autumn,rice,37034.0,85775.0,2.316114921423557
West Bengal,medinipur west,2012,autumn,sesamum,170.0,124.0,0.7294117647058823
West Bengal,medinipur west,2012,kharif,castor seed,72.0,43.0,0.5972222222222222
West Bengal,medinipur west,2012,kharif,horse-gram,505.0,268.0,0.5306930693069307
West Bengal,medinipur west,2012,kharif,jute,2703.0,42722.0,15.805401405845357
West Bengal,medinipur west,2012,kharif,mesta,366.0,4571.0,12.489071038251366
West Bengal,medinipur west,2012,kharif,moong(green gram),278.0,166.0,0.5971223021582733
West Bengal,medinipur west,2012,kharif,niger seed,75.0,37.0,0.49333333333333335
West Bengal,medinipur west,2012,kharif,other kharif pulses,56.0,23.0,0.4107142857142857
West Bengal,medinipur west,2012,kharif,sannhamp,188.0,949.0,5.047872340425532
West Bengal,medinipur west,2012,kharif,sunflower,345.0,487.0,1.4115942028985506
West Bengal,medinipur west,2012,kharif,urad,73.0,21.0,0.2876712328767123
West Bengal,medinipur west,2012,rabi,arhar/tur,142.0,163.0,1.147887323943662
West Bengal,medinipur west,2012,rabi,groundnut,4630.0,8566.0,1.850107991360691
West Bengal,medinipur west,2012,rabi,khesari,113.0,172.0,1.5221238938053097
West Bengal,medinipur west,2012,rabi,linseed,11.0,3.0,0.2727272727272727
West Bengal,medinipur west,2012,rabi,maize,581.0,1336.0,2.2994836488812394
West Bengal,medinipur west,2012,rabi,masoor,608.0,755.0,1.2417763157894737
West Bengal,medinipur west,2012,rabi,moong(green gram),1090.0,959.0,0.8798165137614679
West Bengal,medinipur west,2012,rabi,other  rabi pulses,50.0,21.0,0.42
West Bengal,medinipur west,2012,rabi,potato,58607.0,1463580.0,24.972784820925828
West Bengal,medinipur west,2012,rabi,rapeseed &mustard,15750.0,13512.0,0.857904761904762
West Bengal,medinipur west,2012,rabi,safflower,279.0,218.0,0.7813620071684588
West Bengal,medinipur west,2012,rabi,urad,940.0,790.0,0.8404255319148937
West Bengal,medinipur west,2012,rabi,wheat,5877.0,11054.0,1.8808916113663434
West Bengal,medinipur west,2012,summer,groundnut,8974.0,18973.0,2.1142188544684646
West Bengal,medinipur west,2012,summer,maize,558.0,1660.0,2.974910394265233
West Bengal,medinipur west,2012,summer,moong(green gram),523.0,404.0,0.7724665391969407
West Bengal,medinipur west,2012,summer,rice,167853.0,478464.0,2.8504941824096086
West Bengal,medinipur west,2012,summer,sesamum,63039.0,53266.0,0.8449689874522122
West Bengal,medinipur west,2012,winter,rice,486172.0,1315911.0,2.7066778835473864
West Bengal,medinipur west,2012,winter,sesamum,122.0,90.0,0.7377049180327869
West Bengal,medinipur west,2013,autumn,groundnut,400.0,340.0,0.85
West Bengal,medinipur west,2013,autumn,rice,37862.0,87307.0,2.3059267867518884
West Bengal,medinipur west,2013,autumn,sesamum,105.0,76.0,0.7238095238095238
West Bengal,medinipur west,2013,kharif,castor seed,76.0,45.0,0.5921052631578947
West Bengal,medinipur west,2013,kharif,horse-gram,617.0,323.0,0.5235008103727715
West Bengal,medinipur west,2013,kharif,jute,4144.0,64657.0,15.602557915057915
West Bengal,medinipur west,2013,kharif,moong(green gram),60.0,27.0,0.45
West Bengal,medinipur west,2013,kharif,niger seed,72.0,32.0,0.4444444444444444
West Bengal,medinipur west,2013,kharif,other kharif pulses,540.0,421.0,0.7796296296296297
West Bengal,medinipur west,2013,kharif,sannhamp,199.0,971.0,4.8793969849246235
West Bengal,medinipur west,2013,kharif,sunflower,341.0,473.0,1.3870967741935485
West Bengal,medinipur west,2013,kharif,urad,9.0,2.0,0.2222222222222222
West Bengal,medinipur west,2013,rabi,arhar/tur,164.0,257.0,1.5670731707317074
West Bengal,medinipur west,2013,rabi,gram,1.0,1.0,1.0
West Bengal,medinipur west,2013,rabi,groundnut,4050.0,7164.0,1.768888888888889
West Bengal,medinipur west,2013,rabi,khesari,130.0,200.0,1.5384615384615385
West Bengal,medinipur west,2013,rabi,linseed,14.0,4.0,0.2857142857142857
West Bengal,medinipur west,2013,rabi,maize,457.0,1097.0,2.400437636761488
West Bengal,medinipur west,2013,rabi,masoor,955.0,1292.0,1.3528795811518324
West Bengal,medinipur west,2013,rabi,moong(green gram),1129.0,999.0,0.8848538529672276
West Bengal,medinipur west,2013,rabi,other  rabi pulses,85.0,35.0,0.4117647058823529
West Bengal,medinipur west,2013,rabi,potato,61301.0,1224122.0,19.969038025480824
West Bengal,medinipur west,2013,rabi,rapeseed &mustard,15801.0,15809.0,1.0005062970698058
West Bengal,medinipur west,2013,rabi,safflower,279.0,206.0,0.7383512544802867
West Bengal,medinipur west,2013,rabi,urad,455.0,378.0,0.8307692307692308
West Bengal,medinipur west,2013,rabi,wheat,4607.0,10865.0,2.358367701324072
West Bengal,medinipur west,2013,summer,groundnut,9063.0,21583.0,2.3814410239435064
West Bengal,medinipur west,2013,summer,maize,1414.0,5373.0,3.7998585572843
West Bengal,medinipur west,2013,summer,moong(green gram),664.0,567.0,0.8539156626506024
West Bengal,medinipur west,2013,summer,rice,176270.0,601882.0,3.414545867135644
West Bengal,medinipur west,2013,summer,sesamum,73284.0,58334.0,0.7959991266852247
West Bengal,medinipur west,2013,winter,rice,502667.0,1053375.0,2.0955722177903064
West Bengal,medinipur west,2013,winter,sesamum,166.0,98.0,0.5903614457831325
West Bengal,medinipur west,2014,autumn,groundnut,395.0,349.0,0.8835443037974684
West Bengal,medinipur west,2014,autumn,maize,19.0,38.0,2.0
West Bengal,medinipur west,2014,autumn,rice,33141.0,80300.0,2.422980598050753
West Bengal,medinipur west,2014,autumn,sesamum,124.0,90.0,0.7258064516129032
West Bengal,medinipur west,2014,kharif,castor seed,81.0,48.0,0.5925925925925926
West Bengal,medinipur west,2014,kharif,jute,3313.0,54042.0,16.31210383338364
West Bengal,medinipur west,2014,kharif,moong(green gram),90.0,56.0,0.6222222222222222
West Bengal,medinipur west,2014,kharif,niger seed,71.0,34.0,0.4788732394366197
West Bengal,medinipur west,2014,kharif,other kharif pulses,545.0,429.0,0.7871559633027523
West Bengal,medinipur west,2014,kharif,sannhamp,206.0,948.0,4.601941747572815
West Bengal,medinipur west,2014,kharif,sunflower,372.0,567.0,1.5241935483870968
West Bengal,medinipur west,2014,kharif,urad,65.0,18.0,0.27692307692307694
West Bengal,medinipur west,2014,rabi,arhar/tur,164.0,265.0,1.6158536585365855
West Bengal,medinipur west,2014,rabi,gram,6.0,8.0,1.3333333333333333
West Bengal,medinipur west,2014,rabi,groundnut,5281.0,9273.0,1.7559174398788109
West Bengal,medinipur west,2014,rabi,horse-gram,512.0,270.0,0.52734375
West Bengal,medinipur west,2014,rabi,khesari,58.0,114.0,1.9655172413793103
West Bengal,medinipur west,2014,rabi,linseed,24.0,6.0,0.25
West Bengal,medinipur west,2014,rabi,maize,457.0,1097.0,2.400437636761488
West Bengal,medinipur west,2014,rabi,masoor,787.0,1429.0,1.8157560355781448
West Bengal,medinipur west,2014,rabi,moong(green gram),1117.0,898.0,0.8039391226499553
West Bengal,medinipur west,2014,rabi,other  rabi pulses,135.0,57.0,0.4222222222222222
West Bengal,medinipur west,2014,rabi,peas & beans (pulses),10.0,10.0,1.0
West Bengal,medinipur west,2014,rabi,potato,63519.0,2413485.0,37.99626883294762
West Bengal,medinipur west,2014,rabi,rapeseed &mustard,14667.0,10748.0,0.7328015272380173
West Bengal,medinipur west,2014,rabi,safflower,280.0,220.0,0.7857142857142857
West Bengal,medinipur west,2014,rabi,urad,778.0,653.0,0.8393316195372751
West Bengal,medinipur west,2014,rabi,wheat,5769.0,12259.0,2.124978332466632
